"title","release_year","budget","revenue","rating","num_voted_users","profit_ratio"
"Kick-Ass",2010,30000000,48043505,7.7,435864,1.60145016666667
"Scary Movie 5",2013,20000000,32014289,3.5,50337,1.60071445
"Shutter Island",2010,80000000,127968405,8.1,786092,1.5996050625
"Knowing",2009,50000000,79948113,6.2,186879,1.59896226
"Brooklyn's Finest",2009,17000000,27154426,6.7,52852,1.59731917647059
"Rio",2011,90000000,143618384,7,165333,1.59575982222222
"Recess: School's Out",2001,23000000,36696761,6.5,6808,1.59551134782609
"The Wild Thornberrys Movie",2002,25000000,39880476,5.2,12218,1.59521904
"Friends with Benefits",2011,35000000,55802754,6.6,270228,1.5943644
"TMNT",2007,34000000,54132596,6.3,53786,1.59213517647059
"Milk",2008,20000000,31838002,7.6,136673,1.5919001
"Galaxy Quest",1999,45000000,71423726,7.3,123558,1.58719391111111
"The Informant!",2009,21000000,33313582,6.5,52888,1.58636104761905
"Hairspray",2007,75000000,118823091,6.7,98693,1.58430788
"Scary Movie 2",2001,45000000,71277420,5.2,119590,1.58394266666667
"Neighbors 2: Sorority Rising",2016,35000000,55291815,6,28041,1.57976614285714
"She's Out of My League",2010,20000000,31584722,6.4,101730,1.5792361
"Buffalo '66",1998,1500000,2365931,7.5,36657,1.57728733333333
"Rugrats Go Wild",2003,25000000,39399750,5.6,5674,1.57599
"Now You See Me",2013,75000000,117698894,7.3,447979,1.56931858666667
"Dr. Dolittle 2",2001,72000000,112950721,4.6,33884,1.56876001388889
"Exit Wounds",2001,33000000,51758599,5.5,27580,1.56844239393939
"Sicario",2015,30000000,46875468,7.6,196217,1.5625156
"Bats",1999,6500000,10149779,3.6,8294,1.56150446153846
"The Sisterhood of the Traveling Pants",2005,25000000,39008741,6.6,44838,1.56034964
"Iron Man 2",2010,200000000,312057433,7,522371,1.560287165
"RED",2010,58000000,90356857,7.1,238916,1.55787684482759
"Something's Gotta Give",2003,80000000,124590960,6.7,91092,1.557387
"The Debt",2010,20000000,31146570,6.9,55441,1.5573285
"Cats & Dogs",2001,60000000,93375151,5.2,46031,1.55625251666667
"Blade",1998,45000000,70001065,7.1,191437,1.55557922222222
"Two Weeks Notice",2002,60000000,93307796,6.1,85673,1.55512993333333
"What Lies Beneath",2000,100000000,155370362,6.6,98403,1.55370362
"Mr. & Mrs. Smith",2005,120000000,186336103,6.5,348861,1.55280085833333
"Little Shop of Horrors",1986,25000000,38747385,6.9,49349,1.5498954
"Aquamarine",2006,12000000,18595716,5.3,30462,1.549643
"The Count of Monte Cristo",2002,35000000,54228104,7.7,104991,1.5493744
"Love the Coopers",2015,17000000,26284475,5.7,9051,1.54614558823529
"Step Brothers",2008,65000000,100468793,6.9,212499,1.54567373846154
"Due Date",2010,65000000,100448498,6.6,272789,1.54536150769231
"Legion",2010,26000000,40168080,5.2,80870,1.54492615384615
"Water for Elephants",2011,38000000,58700247,6.9,95367,1.54474334210526
"Never Say Never Again",1983,36000000,55500000,6.2,48636,1.54166666666667
"Match Point",2005,15000000,23089926,7.7,166269,1.5393284
"No Reservations",2007,28000000,43097652,6.3,59068,1.53920185714286
"Collateral",2004,65000000,100003492,7.6,293662,1.53851526153846
"Superman III",1983,39000000,60000000,4.9,49934,1.53846153846154
"Cloudy with a Chance of Meatballs 2",2013,78000000,119793567,6.5,64387,1.53581496153846
"Urban Legends: Final Cut",2000,14000000,21468807,4.1,13048,1.53348621428571
"Joe Dirt",2001,17700000,27087695,5.9,41664,1.53037824858757
"Margin Call",2011,3500000,5354039,7.1,92599,1.52972542857143
"The Nut Job",2014,42000000,64238770,5.8,19547,1.52949452380952
"Undercover Brother",2002,25000000,38230435,5.8,29661,1.5292174
"Shaft",2000,46000000,70327868,5.9,58416,1.52886669565217
"Captain America: The Winter Soldier",2014,170000000,259746958,7.8,496749,1.52792328235294
"Teenage Mutant Ninja Turtles",2014,125000000,190871240,5.9,167085,1.52696992
"Teenage Mutant Ninja Turtles",2014,125000000,190871240,5.9,167089,1.52696992
"Men of Honor",2000,32000000,48814909,7.2,89424,1.52546590625
"Skyfall",2012,200000000,304360277,7.8,522030,1.521801385
"Skyfall",2012,200000000,304360277,7.8,522048,1.521801385
"Black Rain",1989,30000000,45645204,6.6,39306,1.5215068
"Hancock",2008,150000000,227946274,6.4,343648,1.51964182666667
"Money Monster",2016,27000000,41008532,6.7,19611,1.51883451851852
"The Tigger Movie",2000,30000000,45542421,6.3,13319,1.5180807
"Tremors",1990,11000000,16667084,7.1,90070,1.51518945454545
"13 Going on 30",2004,37000000,56044241,6.1,122187,1.51470921621622
"Moneyball",2011,50000000,75605492,7.6,283563,1.51210984
"Blade II",2002,54000000,81645152,6.7,158267,1.51194725925926
"August: Osage County",2013,25000000,37738400,7.3,67797,1.509536
"Disclosure",1994,55000000,83000000,6,36587,1.50909090909091
"Baby Geniuses",1999,18000000,27141959,2.5,19547,1.50788661111111
"Sunshine Cleaning",2008,8000000,12055108,6.9,61151,1.5068885
"The Scorpion King",2002,60000000,90341670,5.5,102129,1.5056945
"Enchanted",2007,85000000,127706877,7.1,142496,1.50243384705882
"Four Christmases",2008,80000000,120136047,5.6,48500,1.5017005875
"The Bank Job",2008,20000000,30028592,7.3,152247,1.5014296
"Daybreakers",2009,20000000,29975979,6.5,105797,1.49879895
"Vicky Cristina Barcelona",2008,15500000,23213577,7.2,198111,1.49765012903226
"Spy Hard",1996,18000000,26906039,5.3,29621,1.49477994444444
"Sherlock Holmes: A Game of Shadows",2011,125000000,186830669,7.5,338635,1.494645352
"The Day After Tomorrow",2004,125000000,186739919,6.4,333248,1.493919352
"Radio",2003,35000000,52277485,6.9,32370,1.49364242857143
"Madagascar 3: Europe's Most Wanted",2012,145000000,216366733,6.9,119213,1.49218436551724
"Glory",1989,18000000,26830000,7.9,101888,1.49055555555556
"Glory",1989,18000000,26830000,7.9,101889,1.49055555555556
"Gothika",2003,40000000,59588068,5.8,89557,1.4897017
"Wild Things",1998,20000000,29753944,6.5,90677,1.4876972
"Changing Lanes",2002,45000000,66790248,6.5,57281,1.48422773333333
"Safe House",2012,85000000,126149655,6.8,166693,1.48411358823529
"Little Fockers",2010,100000000,148383780,5.5,85531,1.4838378
"Vanilla Sky",2001,68000000,100614858,6.9,206776,1.47963026470588
"Nowhere to Run",1993,15000000,22189039,5.5,17074,1.47926926666667
"Behind Enemy Lines",2001,40000000,59068786,6.4,86902,1.47671965
"Dreamgirls",2006,70000000,103338338,6.5,55901,1.47626197142857
"Kiss of the Dragon",2001,25000000,36833473,6.6,53126,1.47333892
"Movie 43",2013,6000000,8828771,4.3,79146,1.47146183333333
"The Departed",2006,90000000,132373442,8.5,873649,1.47081602222222
"Starsky & Hutch",2004,60000000,88200225,6.1,120795,1.47000375
"The Angry Birds Movie",2016,73000000,107225164,6.3,27130,1.4688378630137
"Nebraska",2013,12000000,17613460,7.8,91082,1.46778833333333
"Law Abiding Citizen",2009,50000000,73343413,7.4,217480,1.46686826
"Conan the Destroyer",1984,18000000,26400000,5.8,62009,1.46666666666667
"For a Good Time, Call...",2012,850000,1243961,6,13421,1.46348352941176
"Must Love Dogs",2005,30000000,43894863,5.9,25883,1.4631621
"Insomnia",2002,46000000,67263182,7.2,218771,1.46224308695652
"The Switch",2010,19000000,27758465,6.1,77987,1.46097184210526
"Malcolm X",1992,33000000,48169908,7.7,63923,1.45969418181818
"S.W.A.T.",2003,80000000,116643346,6,119807,1.458041825
"Million Dollar Arm",2014,25000000,36447959,7,35833,1.45791836
"Anaconda",1997,45000000,65557989,4.6,73539,1.4568442
"Frequency",2000,31000000,44983704,7.3,81866,1.45108722580645
"The Lincoln Lawyer",2011,40000000,57981889,7.3,173848,1.449547225
"Big Eyes",2014,10000000,14479776,7,55539,1.4479776
"Our Family Wedding",2010,14000000,20246959,4.9,5721,1.44621135714286
"The Prince of Egypt",1998,70000000,101217900,7,91093,1.44597
"Shrek Forever After",2010,165000000,238371987,6.4,138661,1.44467870909091
"Mission: Impossible - Ghost Protocol",2011,145000000,209364921,7.4,365104,1.44389600689655
"Nerve",2016,20000000,28876924,7.1,4303,1.4438462
"The Thomas Crown Affair",1999,48000000,69304264,6.8,73068,1.44383883333333
"The Mask of Zorro",1998,65000000,93771072,6.7,135404,1.44263187692308
"Max Keeble's Big Move",2001,12000000,17292381,5.3,5794,1.44103175
"Armageddon",1998,140000000,201573391,6.6,322395,1.43980993571429
"Sparkle",2012,17000000,24397469,5.7,5161,1.43514523529412
"Pollock",2000,6000000,8596914,7,23023,1.432819
"City of Angels",1998,55000000,78745923,6.7,94407,1.43174405454545
"Brüno",2009,42000000,59992760,5.8,119622,1.42839904761905
"Spy Kids: All the Time in the World in 4D",2011,27000000,38536376,3.6,15866,1.42727318518519
"The Place Beyond the Pines",2012,15000000,21383298,7.3,187170,1.4255532
"Escape from Planet Earth",2013,40000000,57011847,5.9,20615,1.425296175
"Barnyard",2006,51000000,72601713,5.6,21396,1.423563
"Clockstoppers",2002,26000000,36985501,5.2,11212,1.42251926923077
"The Mist",2007,18000000,25592632,7.2,220475,1.42181288888889
"Pearl Harbor",2001,140000000,198539855,6.1,254111,1.41814182142857
"Seed of Chucky",2004,12000000,17016190,4.9,28632,1.41801583333333
"Old Dogs",2009,35000000,49474048,5.4,31191,1.41354422857143
"Step Up 3D",2010,30000000,42385520,6.2,47297,1.41285066666667
"Olympus Has Fallen",2013,70000000,98895417,6.5,203154,1.41279167142857
"The Running Man",1987,27000000,38122105,6.6,112669,1.41192981481481
"Hocus Pocus",1993,28000000,39514713,6.7,60494,1.41123975
"San Andreas",2015,110000000,155181732,6.1,147497,1.41074301818182
"Broken Arrow",1996,50000000,70450000,6,77390,1.409
"Face/Off",1997,80000000,112225777,7.3,283967,1.4028222125
"Fever Pitch",2005,30000000,42071069,6.2,36223,1.40236896666667
"Drag Me to Hell",2009,30000000,42057340,6.6,158354,1.40191133333333
"The Cabin in the Woods",2012,30000000,42043633,7,277172,1.40145443333333
"You, Me and Dupree",2006,54000000,75604320,5.6,68417,1.40008
"Good Luck Chuck",2007,25000000,35000629,5.6,74622,1.40002516
"Flicka",2006,15000000,20998709,6.2,6095,1.39991393333333
"Yes Man",2008,70000000,97680195,6.8,271691,1.39543135714286
"Hot Tub Time Machine",2010,36000000,50213619,6.4,139184,1.39482275
"Narc",2002,7500000,10460089,7.2,34098,1.39467853333333
"Breakdown",1997,36000000,50129186,6.9,38399,1.39247738888889
"Space Cowboys",2000,65000000,90454043,6.4,60165,1.39160066153846
"The Hills Have Eyes II",2007,15000000,20801344,5.1,49721,1.38675626666667
"The Croods",2013,135000000,187165546,7.3,150618,1.38641145185185
"Ant-Man",2015,130000000,180191634,7.4,313866,1.38608949230769
"The Bone Collector",1999,48000000,66488090,6.7,120202,1.38516854166667
"Admission",2013,13000000,18004225,5.7,28573,1.38494038461538
"Paddington",2014,55000000,76137505,7.2,49207,1.38431827272727
"Monster-in-Law",2005,60000000,82931301,5.5,43358,1.38218835
"Seabiscuit",2003,87000000,120147445,7.3,57661,1.38100511494253
"Whipped",2000,3000000,4142507,4.4,3665,1.38083566666667
"Secondhand Lions",2003,30000000,41407470,7.6,43378,1.380249
"Goosebumps",2015,58000000,80021740,6.4,47968,1.37968517241379
"Goosebumps",2015,58000000,80021740,6.4,47988,1.37968517241379
"The Great Gatsby",2013,105000000,144812796,7.3,362912,1.37916948571429
"The Great Gatsby",2013,105000000,144812796,7.3,362933,1.37916948571429
"Ocean's Thirteen",2007,85000000,117144465,6.9,256928,1.37817017647059
"Days of Thunder",1990,60000000,82670733,5.9,60476,1.37784555
"Charlie and the Chocolate Factory",2005,150000000,206456431,6.7,320284,1.37637620666667
"Ratatouille",2007,150000000,206435493,8,473887,1.37623662
"Cheaper by the Dozen 2",2005,60000000,82569532,5.4,42737,1.37615886666667
"Bedtime Stories",2008,80000000,109993847,6.1,72326,1.3749230875
"Spawn",1997,40000000,54967359,5.2,52805,1.374183975
"Dumb and Dumberer: When Harry Met Lloyd",2003,19000000,26096584,3.4,30651,1.37350442105263
"Any Given Sunday",1999,55000000,75530832,6.8,97047,1.37328785454545
"Babel",2006,25000000,34300771,7.5,243799,1.37203084
"Keanu",2016,15000000,20566327,6.4,15385,1.37108846666667
"Pride & Prejudice",2005,28000000,38372662,7.8,193455,1.37045221428571
"Kama Sutra: A Tale of Love",1996,3000000,4109095,6,8239,1.36969833333333
"Batman Begins",2005,150000000,205343774,8.3,980946,1.36895849333333
"Jay and Silent Bob Strike Back",2001,22000000,30059386,6.9,128593,1.36633572727273
"The Perks of Being a Wallflower",2012,13000000,17738570,8,351274,1.36450538461538
"High Fidelity",2000,20000000,27277055,7.6,143137,1.36385275
"Hail, Caesar!",2016,22000000,29997095,6.4,60926,1.36350431818182
"Land of the Dead",2005,15000000,20433940,6.2,78883,1.36226266666667
"Charlie's Angels",2000,92000000,125305545,5.5,145350,1.36201679347826
"Return to Me",2000,24000000,32662299,6.9,16469,1.360929125
"The Revenant",2015,135000000,183635922,8.1,406020,1.36026608888889
"We Own the Night",2007,21000000,28563179,6.9,72693,1.36015138095238
"Men in Black II",2002,140000000,190418803,6.1,270207,1.36013430714286
"Young Adult",2011,12000000,16300302,6.3,64682,1.3583585
"A Bug's Life",1998,120000000,162792677,7.2,211226,1.35660564166667
"Outbreak",1995,50000000,67823573,6.6,91176,1.35647146
"From Dusk Till Dawn",1996,19000000,25753840,7.3,219091,1.35546526315789
"Ladder 49",2004,55000000,74540762,6.5,48753,1.35528658181818
"The History Boys",2006,2000000,2706659,6.9,17770,1.3533295
"About a Boy",2002,30000000,40566655,7.1,144021,1.35222183333333
"Extract",2009,8000000,10814185,6.2,37530,1.351773125
"The Forsaken",2001,5000000,6755271,5.3,7319,1.3510542
"Coyote Ugly",2000,45000000,60786269,5.6,90539,1.35080597777778
"Small Soldiers",1998,40000000,53955614,6.1,77415,1.34889035
"Big Hero 6",2014,165000000,222487711,7.9,279093,1.34841036969697
"Country Strong",2010,15000000,20218921,6.3,14814,1.34792806666667
"Con Air",1997,75000000,101087161,6.8,225282,1.34782881333333
"Transporter 2",2005,32000000,43095600,6.3,156267,1.3467375
"The Gambler",2014,25000000,33631221,6,48559,1.34524884
"The Gambler",2014,25000000,33631221,6,48562,1.34524884
"Poltergeist III",1988,10500000,14114488,4.5,13190,1.34423695238095
"The Happening",2008,48000000,64505912,5,163130,1.34387316666667
"Eat Pray Love",2010,60000000,80574010,5.7,63493,1.34290016666667
"Monsters University",2013,200000000,268488329,7.3,235025,1.342441645
"Hanna",2011,30000000,40247512,6.8,159198,1.34158373333333
"Hotel Rwanda",2004,17500000,23472900,8.1,264533,1.34130857142857
"Maleficent",2014,180000000,241407328,7,252257,1.34115182222222
"Cube",1997,365000,489220,7.3,160511,1.34032876712329
"Mulan",1998,90000000,120618403,7.5,171792,1.34020447777778
"The Scorch Trials",2015,61000000,81687587,6.4,138246,1.3391407704918
"AVP: Alien vs. Predator",2004,60000000,80281096,5.6,143628,1.33801826666667
"Dickie Roberts: Former Child Star",2003,17000000,22734486,5.6,11815,1.33732270588235
"Blue Crush",2002,30000000,40118420,5.6,26066,1.33728066666667
"Jack Reacher",2012,60000000,80033643,7,226570,1.33389405
"Jack Reacher",2012,60000000,80033643,7,226583,1.33389405
"Corpse Bride",2005,40000000,53337608,7.4,188785,1.3334402
"The Hurricane",1999,38000000,50668906,7.6,76016,1.33339226315789
"Observe and Report",2009,18000000,23993605,5.8,52467,1.33297805555556
"Robot & Frank",2012,2500000,3325638,7.1,52509,1.3302552
"Entrapment",1999,66000000,87704396,6.2,88132,1.32885448484848
"The Prestige",2006,40000000,53082743,8.5,844052,1.327068575
"It's Complicated",2009,85000000,112703470,6.6,69860,1.32592317647059
"Prisoners",2013,46000000,60962878,8.1,383591,1.32527995652174
"An Ideal Husband",1999,14000000,18535191,6.9,12980,1.32394221428571
"30 Minutes or Less",2011,28000000,37053924,6.1,77935,1.32335442857143
"Annie",2014,65000000,85911262,5.2,24735,1.32171172307692
"Not Easily Broken",2009,8000000,10572742,6.1,2326,1.32159275
"Batman v Superman: Dawn of Justice",2016,250000000,330249062,6.9,371639,1.320996248
"Street Kings",2008,20000000,26415649,6.8,94892,1.32078245
"Sliding Doors",1998,9000000,11883495,6.8,52805,1.32038833333333
"Herbie Fully Loaded",2005,50000000,66002004,4.7,36431,1.32004008
"Love Actually",2003,45000000,59365105,7.7,318634,1.31922455555556
"Glee: The 3D Concert Movie",2011,9000000,11860839,5.4,5156,1.317871
"How to Train Your Dragon",2010,165000000,217387997,8.2,485430,1.31750301212121
"The Peanuts Movie",2015,99000000,130174897,7.2,27918,1.31489794949495
"Journey 2: The Mysterious Island",2012,79000000,103812241,5.8,67296,1.314079
"Home",2015,135000000,177343675,6.7,70121,1.31365685185185
"Home",2015,135000000,177343675,6.7,70133,1.31365685185185
"Home",2015,135000000,177343675,6.7,70136,1.31365685185185
"A Serious Man",2009,7000000,9190525,7,102125,1.31293214285714
"Zack and Miri Make a Porno",2008,24000000,31452765,6.6,149835,1.310531875
"A Single Man",2009,7000000,9166863,7.6,83182,1.30955185714286
"Underworld: Rise of the Lycans",2009,35000000,45802315,6.6,119974,1.30863757142857
"The Lake House",2006,40000000,52320979,6.8,114321,1.308024475
"Clash of the Titans",2010,125000000,163192114,5.8,229679,1.305536912
"Clash of the Titans",2010,125000000,163192114,5.8,229687,1.305536912
"V for Vendetta",2005,54000000,70496802,8.2,791783,1.30549633333333
"The Perfect Storm",2000,140000000,182618434,6.4,133076,1.30441738571429
"Spider-Man 3",2007,258000000,336530303,6.2,383056,1.30438101937984
"Spider-Man 3",2007,258000000,336530303,6.2,383071,1.30438101937984
"Mr. Bean's Holiday",2007,25000000,32553210,6.3,88714,1.3021284
"American Gangster",2007,100000000,130127620,7.8,324671,1.3012762
"Warlock: The Armageddon",1993,3000000,3902679,5.3,3943,1.300893
"Road to Perdition",2002,80000000,104054514,7.7,200359,1.300681425
"The World's End",2013,20000000,26003149,7,185587,1.30015745
"Predators",2010,40000000,52000688,6.4,171418,1.3000172
"Mission: Impossible - Rogue Nation",2015,150000000,195000874,7.4,232187,1.30000582666667
"Warlock",1989,7000000,9094451,6.2,11668,1.29920728571429
"Inspector Gadget",1999,75000000,97360069,4.1,36491,1.29813425333333
"Nim's Island",2008,37000000,48006503,6,28109,1.29747305405405
"The Men Who Stare at Goats",2009,25000000,32416109,6.2,109620,1.29664436
"The Smurfs",2011,110000000,142614158,5.5,66593,1.29649234545455
"The Wraith",1986,2700000,3500000,5.9,10082,1.2962962962963
"Horrible Bosses 2",2014,42000000,54414716,6.3,114294,1.29558847619048
"Bride of Chucky",1998,25000000,32368960,5.3,39768,1.2947584
"Minority Report",2002,102000000,132014112,7.7,399651,1.294256
"Man of Steel",2013,225000000,291021565,7.2,548573,1.29342917777778
"Boys and Girls",2000,16000000,20627372,5.3,13661,1.28921075
"Just Go with It",2011,80000000,103028109,6.4,172878,1.2878513625
